Source,Year,FirstAuthor,API,Injection FlowRate (cc/hour),CoreArea (cm^2),Injection Velocity (cm/hour),AsphalteneContent (wt. %),RockType,Porosity (%),Permeability (mD),CoreLength (cm),Temperature (c),PoreVolume injected,K/K0
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.269190882,0.92653
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.277040941,0.90699
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.284923588,0.86452
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.289600059,0.87641
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.297399353,0.89255
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.302063765,0.91293
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.308332471,0.90529
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.316142647,0.91378
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.322418588,0.90104
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.334980118,0.86876
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.341224647,0.87811
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.349021588,0.89595
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.358413118,0.89255
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.364710824,0.86452
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.372539176,0.86027
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.383506059,0.84923
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.391317471,0.85687
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.397560765,0.86707
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.406935412,0.87556
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.410127176,0.83139
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.414812059,0.83734
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.422623471,0.84498
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.430437294,0.85093
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.441374,0.86112
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.453915,0.84328
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.463290882,0.85093
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.472672765,0.85432
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.482077647,0.84158
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.488397059,0.79826
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.499341,0.80336
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.502448176,0.81865
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.508698765,0.82375
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.519633,0.83564
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.525905353,0.82544
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.530665118,0.77873
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.538474118,0.78807
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.544715059,0.79996
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.550962,0.80761
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.560324588,0.82459
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.571268529,0.82969
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.583779294,0.83309
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.591596765,0.83649
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.600975059,0.84243
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.608819059,0.82714
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.615053941,0.84328
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.622856882,0.85687
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.627582882,0.83394
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.636947824,0.84923
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.646326118,0.85517
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.654161706,0.84583
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.657305118,0.83564
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.671392471,0.83054
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.677653882,0.82799
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.685456824,0.84158
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.693285176,0.83734
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.702687588,0.82629
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.708950235,0.8229
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.721469529,0.82035
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.732440059,0.80676
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.740288882,0.78807
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.746562412,0.77703
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.752808176,0.78552
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.759052706,0.79486
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.763760588,0.78467
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.774720235,0.77873
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.785661706,0.78552
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.795042412,0.78977
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.804435176,0.78552
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.809135824,0.78042
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.812285294,0.76598
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.826370176,0.76259
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.834185235,0.76768
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.842002647,0.77108
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.846714176,0.75834
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.854546118,0.75154
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.862374412,0.7473
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.868625,0.75239
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.87644,0.75749
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.881132176,0.75834
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.888970176,0.7473
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.898378647,0.73201
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.904643706,0.72691
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.910903941,0.72521
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.921858765,0.72266
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.929683471,0.72097
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.937509353,0.71842
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.942207588,0.71502
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.951599118,0.71162
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.959422588,0.71077
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.968813,0.70822
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.973507529,0.70737
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.979770176,0.70398
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.986040118,0.69548
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,0.993888941,0.6768
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.001714882,0.67425
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.009540765,0.6717
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.018928706,0.67085
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.025191353,0.66745
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.033016059,0.66575
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.040840765,0.66405
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.050229882,0.66236
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.058054588,0.66066
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.067442529,0.65981
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.073701588,0.65896
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.079961824,0.65726
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.086219647,0.65726
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.094044294,0.65556
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.098740118,0.65386
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.103440706,0.64876
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.112831059,0.64622
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.122217824,0.64622
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.131606941,0.64452
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.144122588,0.64452
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.151948529,0.64197
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.158213588,0.63687
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.166046706,0.62923
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.172300941,0.63178
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.176991882,0.63347
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.184851588,0.60714
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.189541353,0.60969
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.195794353,0.61309
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.202044882,0.61819
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.209861118,0.62243
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.222375588,0.62328
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.234894824,0.62073
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.239588235,0.62073
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.245848471,0.61903
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.256802059,0.61734
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.264627941,0.61479
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.270889412,0.61224
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.280291824,0.6012
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.288140706,0.58251
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.294408176,0.57571
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.30066,0.57996
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,3,10.75210,0.27902,16.3,SandStone,13.15,22.8,5.96,70,1.306921412,0.57741
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0,1
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.073058235,0.98938
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.093978039,0.97664
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.120092549,0.96815
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.15141,0.9622
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.167110784,0.95031
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.193217255,0.94351
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.208930392,0.92907
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.24545451,0.92483
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.271552745,0.91973
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.302833922,0.92143
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.344532549,0.92568
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.391502549,0.91803
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.412249216,0.94181
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.443550392,0.93927
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.480106667,0.92822
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.501022353,0.91633
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.532335686,0.91124
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.553219216,0.90614
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.584560784,0.8951
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.600064314,0.92483
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.636624706,0.91293
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.667841373,0.92822
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.709544118,0.93162
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.735537843,0.94861
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.777317059,0.93587
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.80343549,0.92653
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.824343333,0.91633
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.840028039,0.90784
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.866138627,0.90019
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.907877451,0.89595
doi.org/10.2516/ogst/2013128,2013,T. Jafari Behbahani,52.89,10,10.75210,0.93005,16.3,SandStone,13.15,22.8,5.96,70,0.933907451,0.90529
